ts_day,yield_rate,ma7_yield_rate,ma30_yield_rate
2025-02-19,0.00908831120882367,0.04072221130652349,0.04093195506337454
2025-02-20,0.01252022882493445,0.038403160276780125,0.041503667301709776
2025-02-21,0.019413510093379348,0.037333710764350436,0.03995192406256459
2025-02-22,0.051068969602096885,0.037539434410081306,0.03871948661822235
2025-02-23,0.20509662768517362,0.05112133730252723,0.04315226579711281
2025-02-24,0.016663796583707837,0.051913620180503,0.04332638909495629
2025-02-25,0.014765858221491908,0.04819111063386543,0.042786107212736575
2025-02-26,0.01529836649963685,0.042989458589905605,0.041621028443348876
2025-02-27,0.01633069158595764,0.043894756137047346,0.041648167688959924
2025-02-28,0.023193571015661413,0.045228923910888216,0.04151123050324885
2025-03-01,0.05339262493801565,0.04947631326646776,0.04053158163317378
2025-03-02,0.04434693464840389,0.04863605889725613,0.03615162475770483
2025-03-03,0.1251105615132111,0.03863780062576082,0.03832249370155342
2025-03-04,0.01705486124326528,0.0386866837082055,0.03854764692645331
2025-03-05,0.031619546186760786,0.04079339470386411,0.03788163572405787
2025-03-06,0.034379881881864846,0.04317858412664261,0.03583840803004255
2025-03-07,0.017076847444086246,0.043271853608908686,0.034625860439357975
2025-03-08,0.014923433093907925,0.0422380863686895,0.034825634837446405
2025-03-09,0.045700066679320035,0.04127651658635254,0.036288524702928975
2025-03-10,0.09282268894333295,0.047335985873218675,0.039836939270435766
2025-03-11,0.0491725007914737,0.037843728283001504,0.04110706672063533
2025-03-12,0.013606113422470385,0.03741263480540214,0.039968002470706976
2025-03-13,0.025723469272363724,0.03667562519110251,0.040969351935849746
2025-03-14,0.048034742954594575,0.03838248282519373,0.04235785753475159
2025-03-15,0.013164297146862965,0.03789341403804082,0.0417801691503639
2025-03-16,0.014093981478138463,0.03778973258606964,0.041332584482148466
2025-03-17,0.014548430807044075,0.033895778102035146,0.040207592558625695
2025-03-18,0.058567020861870656,0.02961381959185236,0.03898583824624713
2025-03-19,0.06821294686111985,0.03199387535055813,0.04085317415918965
2025-03-20,0.020177529379255536,0.03281530234515627,0.04006709657159813
2025-03-21,0.041710915827941925,0.034813733164603546,0.03957675247406996
2025-03-22,0.027718865531331342,0.03227424848669564,0.04017773809737666
2025-03-23,0.01173787310371017,0.03209594548130154,0.04015250081604684
2025-03-24,0.012734993820562137,0.0319260720241045,0.039937064807246285
2025-03-25,0.03461897065160455,0.03443488950467456,0.03940641967981104
2025-03-26,0.015962039100813324,0.029109266784542395,0.033305303919025225
2025-03-27,0.06701325495810254,0.028959305296665228,0.03492947999561861
